budget,genres,original_language,revenue,runtime,title,director
3000000.0,"['Comedy', 'Drama', 'Romance']",en,25000000.0,125.0,The Apartment,['Billy Wilder']
3000000.0,"['Fantasy', 'Horror', 'Thriller']",en,15938065.0,87.0,Jason Goes to Hell: The Final Friday,['Adam Marcus']
3000000.0,"['Mystery', 'Thriller']",en,13000000.0,128.0,Torn Curtain,['Alfred Hitchcock']
3000000.0,"['Comedy', 'Documentary', 'Music']",en,11718595.0,100.0,Dave Chappelle's Block Party,['Michel Gondry']
2000000.0,"['Romance', 'Thriller', 'Western']",en,2089072.0,84.0,Slow West,['John Maclean']
3000000.0,"['Drama', 'Music', 'Romance']",en,2905293.0,97.0,Krush Groove,['Michael Schultz']
3000000.0,"['Action', 'Comedy', 'Crime']",en,4111043.0,84.0,Next Day Air,['Benny Boom']
3000000.0,['Drama'],en,10400000.0,146.0,Elmer Gantry,['Richard Brooks']
3000000.0,"['Drama', 'History']",en,10000000.0,186.0,Judgment at Nuremberg,['Stanley Kramer']
3000000.0,"['Comedy', 'Romance']",en,2527909.0,94.0,Trippin',['David Raynr']
3000000.0,['Western'],en,9012000.0,133.0,Red River,"['Howard Hawks', 'Arthur Rosson']"
3000000.0,"['Comedy', 'Romance']",en,3109924.0,99.0,Phat Girlz,['Nnegest Likké']
3000000.0,"['Romance', 'Drama']",en,11176469.0,108.0,Before Midnight,['Richard Linklater']
3000000.0,"['Comedy', 'Fantasy', 'Family']",en,2709160.0,95.0,Teen Wolf Too,['Christopher Leitch']
3000000.0,"['Action', 'Horror', 'Science Fiction', 'Thriller']",en,7282851.0,97.0,Phantasm II,['Don Coscarelli']
3000000.0,['Drama'],en,6804016.0,94.0,Woman Thou Art Loosed,['Michael Schultz']
3000000.0,"['Comedy', 'Drama']",en,183772.0,90.0,Real Women Have Curves,['Patricia Cardoso']
19400000.0,"['Drama', 'Foreign', 'Romance']",en,195243464.0,123.0,Water,['Deepa Mehta']
3800000.0,['Comedy'],en,28200000.0,97.0,East Is East,"[""Damien O'Donnell""]"
3000000.0,"['Comedy', 'Romance']",en,2729625.0,82.0,Whipped,['Peter M. Cohen']
3000000.0,"['Drama', 'History', 'Romance']",en,4109095.0,117.0,Kama Sutra - A Tale of Love,['Mira Nair']
3000000.0,"['Comedy', 'Drama']",en,118123.0,87.0,Please Give,['Nicole Holofcener']
3000000.0,"['Family', 'Fantasy']",en,4000000.0,100.0,Willy Wonka & the Chocolate Factory,['Mel Stuart']
3000000.0,"['Fantasy', 'Horror', 'Science Fiction']",en,1747317.0,98.0,Warlock: The Armageddon,['Anthony Hickox']
3000000.0,"['Comedy', 'Crime']",en,2024516.0,95.0,8 Heads in a Duffel Bag,['Tom Schulman']
3000000.0,"['Drama', 'Romance']",en,0.0,94.0,Days of Heaven,['Terrence Malick']
4500000.0,['Drama'],en,418488.0,104.0,Thirteen Conversations About One Thing,['Jill Sprecher']
3000000.0,['Comedy'],en,3076820.0,87.0,Jawbreaker,['Darren Stein']
2962051.0,"['Drama', 'History']",en,3011195.0,108.0,Basquiat,['Julian Schnabel']
0.0,"['Comedy', 'Drama']",en,137398.0,86.0,Frances Ha,['Noah Baumbach']
3000000.0,"['Crime', 'Drama']",af,9879971.0,94.0,Tsotsi,['Gavin Hood']
3000000.0,"['Comedy', 'Drama']",en,2807390.0,139.0,Happiness,['Todd Solondz']
3000000.0,"['Comedy', 'Documentary']",en,1079797.0,89.0,DysFunktional Family,['George Gallo']
2800000.0,"['Comedy', 'Horror']",en,1826705.0,102.0,Tusk,['Kevin Smith']
3000000.0,"['Drama', 'Thriller', 'Mystery', 'Action']",ko,14980005.0,120.0,Oldboy,['Park Chan-wook']
3500000.0,"['Action', 'Drama', 'Family', 'Thriller']",en,1101204.0,110.0,Letters to God,"['David Nixon', 'Patrick Doughtie']"
3000000.0,"['Action', 'Comedy', 'Thriller']",en,748453.0,86.0,Hobo with a Shotgun,['Jason Eisener']
3000000.0,"['Action', 'Comedy']",es,7353544.0,101.0,Compadres,['Enrique Begné']
3000000.0,"['Comedy', 'Drama', 'Thriller']",en,14945.0,104.0,Freeway,['Matthew Bright']
3000000.0,"['TV Movie', 'Action', 'Drama', 'Family']",en,42120.0,87.0,Love's Abiding Joy,['Michael Landon Jr.']
3000000.0,['Drama'],en,2357852.0,123.0,Fish Tank,['Andrea Arnold']
0.0,"['Comedy', 'Romance']",en,58589.0,99.0,Damsels in Distress,['Whit Stillman']
0.0,"['Horror', 'Science Fiction', 'Thriller']",en,0.0,23.0,Creature,['Stuart Gillard']
3000000.0,"['Comedy', 'Romance']",en,11947954.0,87.0,Bachelorette,['Leslye Headland']
0.0,"['Drama', 'Music', 'Family']",en,0.0,120.0,Brave New Girl,['Bobby Roth']
3000000.0,['Comedy'],en,87475.0,93.0,Tim and Eric's Billion Dollar Movie,"['Tim Heidecker', 'Eric Wareheim']"
2700000.0,"['Comedy', 'Drama']",de,0.0,98.0,Summer Storm,['Marco Kreuzpaintner']
3000000.0,"['War', 'Drama', 'History']",en,4070.0,100.0,Fort McCoy,"['Michael Worth', 'Kate Connor']"
5000000.0,"['Horror', 'Thriller']",en,143000.0,88.0,Chain Letter,['Deon Taylor']
3000000.0,"['Drama', 'Comedy']",en,0.0,84.0,Just Looking,['Jason Alexander']
3000000.0,['Science Fiction'],en,22000.0,112.0,The Divide,['Xavier Gens']
68000000.0,"['Drama', 'Horror', 'Romance']",en,698491347.0,124.0,The Eclipse,['Conor McPherson']
3000000.0,"['Thriller', 'Horror']",en,3387000.0,83.0,Demonic,['Will Canon']
3000000.0,['Comedy'],en,0.0,80.0,My Big Fat Independent Movie,['Philip Zlotorynski']
3000000.0,"['Comedy', 'Family']",en,0.0,90.0,The Deported,['Lance Kawas']
3000000.0,['Drama'],en,2803.0,96.0,Tanner Hall,"['Francesca Gregorini', 'Tatiana von Furstenberg']"
10000000.0,"['Action', 'Drama', 'Thriller']",en,3169.0,91.0,Open Road,['Márcio Garcia']
0.0,['Comedy'],en,0.0,83.0,They Came Together,['David Wain']
3000000.0,['Comedy'],en,0.0,80.0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,['Craig Moss']
3000000.0,"['Drama', 'Action']",en,0.0,103.0,Never Back Down 2: The Beatdown,['Michael Jai White']
2500000.0,"['Action', 'Crime', 'Drama', 'Thriller']",en,3200000.0,92.0,Point Blank,['John Boorman']
3000000.0,"['Drama', 'Comedy']",en,0.0,100.0,Four Single Fathers,['Paolo Monico']
800000.0,['Thriller'],en,0.0,88.0,Enter the Dangerous Mind,"['Youssef Delara', 'Victor Teran']"
3000000.0,"['Mystery', 'Thriller']",en,0.0,95.0,Something Wicked,['Darin Scott']
3000000.0,['Thriller'],en,0.0,82.0,AWOL-72,['Christian Sesma']
3000000.0,['Drama'],en,26160000.0,125.0,Iguana,['Monte Hellman']
3000000.0,"['Action', 'Crime', 'Thriller']",en,0.0,94.0,Chicago Overcoat,['Brian Caunter']
0.0,"['Comedy', 'Drama', 'Romance']",en,0.0,95.0,Barry Munday,"[""Chris D'Arienzo""]"
2900000.0,['Drama'],pt,5596708.0,113.0,Central Station,['Walter Salles']
2900000.0,"['Comedy', 'Drama']",en,5000000.0,136.0,Pocketful of Miracles,['Frank Capra']
6500000.0,"['Crime', 'Action']",en,180286.0,116.0,Close Range,['Isaac Florentine']
1500000.0,"['Comedy', 'Drama', 'Romance']",en,37420.0,105.0,Boynton Beach Club,[]
3000000.0,"['Thriller', 'Mystery', 'Drama', 'Horror']",en,0.0,90.0,Amnesiac,['Michael Polish']
3000000.0,['Documentary'],en,103735.0,93.0,Freakonomics,"['Heidi Ewing', 'Rachel Grady', 'Morgan Spurlock', 'Seth Gordon', 'Alex Gibney', 'Eugene Jarecki']"
2200000.0,"['Horror', 'Thriller', 'Mystery']",fr,0.0,91.0,High Tension,['Alexandre Aja']
2902660.0,"['Romance', 'Comedy', 'Drama']",en,0.0,90.0,Griff the Invisible,['Leon Ford']
0.0,"['Thriller', 'Action', 'Horror']",en,0.0,104.0,Unnatural,['Hank Braxtan']
8000000.0,['Drama'],en,23563727.0,116.0,Hustle & Flow,['Craig Brewer']
2883848.0,"['Comedy', 'Romance']",en,25000000.0,122.0,Some Like It Hot,['Billy Wilder']
2800000.0,"['Horror', 'Thriller']",en,19170001.0,88.0,Friday the 13th Part VII: The New Blood,['John Carl Buechler']
2777000.0,"['Adventure', 'Family', 'Fantasy']",en,33754967.0,102.0,The Wizard of Oz,['Victor Fleming']
2800000.0,"['Comedy', 'Science Fiction']",en,86273333.0,106.0,Young Frankenstein,['Mel Brooks']
2000000.0,"['Horror', 'Action', 'Science Fiction']",en,5364858.0,95.0,Diary of the Dead,['George A. Romero']
120000000.0,"['Comedy', 'Drama', 'Romance']",en,31517561.0,144.0,Lage Raho Munna Bhai,['Rajkumar Hirani']
2700000.0,['Drama'],en,89563.0,113.0,Ulee's Gold,['Victor Nunez']
2700000.0,"['Adventure', 'Family']",en,37799643.0,118.0,The Black Stallion,['Carroll Ballard']
140000000.0,"['Adventure', 'Comedy']",en,0.0,145.0,Sardaarji,['Rohit Jugraj']
0.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Science Fiction']",en,0.0,90.0,Journey to Saturn,"['Kresten Vestbjerg Andersen', 'Thorbjørn Christoffersen']"
2686000.0,"['Adventure', 'Comedy', 'Romance']",en,6600000.0,109.0,Donovan's Reef,['John Ford']
17000000.0,"['Comedy', 'Drama']",nl,1715078.0,119.0,The Dress,['Alex van Warmerdam']
2627000.0,"['Drama', 'Romance', 'War']",en,5363000.0,120.0,A Guy Named Joe,['Victor Fleming']
2600000.0,"['Western', 'Comedy']",en,119500000.0,93.0,Blazing Saddles,['Mel Brooks']
2600000.0,"['Horror', 'Thriller']",en,32980880.0,91.0,Friday the 13th: The Final Chapter,['Joseph Zito']
2159280.0,['Drama'],pl,10700000.0,80.0,Ida,['Paweł Pawlikowski']
2600000.0,"['Drama', 'Romance']",en,0.0,140.0,Maurice,['James Ivory']
2800000.0,['Comedy'],en,302908.0,86.0,Beer League,['Frank Sebastiano']
2600000.0,['Documentary'],en,3166000.0,105.0,Riding Giants,['Stacy Peralta']
2600000.0,"['Science Fiction', 'Thriller']",es,553198.0,92.0,Timecrimes,['Nacho Vigalondo']
15000000.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Foreign']",zh,0.0,99.0,Silver Medalist,['Ning Hao']
2600000.0,"['Horror', 'Thriller']",en,680299.0,100.0,Timber Falls,['Tony Giglio']
2540800.0,"['Comedy', 'Music', 'Romance']",en,7200000.0,103.0,Singin' in the Rain,"['Stanley Donen', 'Gene Kelly']"
2500000.0,['Documentary'],en,0.0,97.0,"Fat, Sick & Nearly Dead","['Joe Cross', 'Kurt Engfehr']"
2500000.0,"['Comedy', 'Horror']",en,60141683.0,86.0,A Haunted House,['Michael Tiddes']
2500000.0,['Documentary'],en,33400000.0,87.0,2016: Obama's America,"['John Sullivan', ""Dinesh D'Souza""]"
26000000.0,"['Comedy', 'Drama']",en,34585416.0,108.0,That Thing You Do!,['Tom Hanks']
2500000.0,"['Horror', 'Mystery', 'Science Fiction']",en,14400000.0,98.0,Halloween III: Season of the Witch,['Tommy Lee Wallace']
2500000.0,"['Action', 'Science Fiction']",en,12348905.0,98.0,Escape from the Planet of the Apes,['Don Taylor']
2500000.0,"['Action', 'Drama', 'Western']",en,10000000.0,112.0,Hud,['Martin Ritt']
2500000.0,"['Comedy', 'Documentary']",en,32318051.0,75.0,Kevin Hart: Let Me Explain,['Leslie Small']
2500000.0,"['Drama', 'Romance']",en,68542.0,104.0,My Own Private Idaho,['Gus Van Sant']
2500000.0,"['Comedy', 'Drama', 'Romance']",en,26781723.0,102.0,Garden State,['Zach Braff']
2500000.0,"['Drama', 'Romance']",en,5535405.0,105.0,Before Sunrise,['Richard Linklater']
3200000.0,"['Horror', 'Mystery', 'Thriller']",fr,0.0,97.0,Evil Words,['Éric Tessier']
2500000.0,"['Comedy', 'Drama', 'Romance']",en,0.0,107.0,Jesus' Son,['Alison Maclean']
0.0,"['Comedy', 'Romance']",en,99079.0,91.0,Saving Face,['Alice Wu']
0.0,['Drama'],en,0.0,102.0,Brick Lane,['Sarah Gavron']
2500000.0,"['Science Fiction', 'Comedy', 'Drama', 'Crime']",en,3325038.0,85.0,Robot & Frank,['Jake Schreier']
2000000.0,"['Drama', 'Romance']",en,9726954.0,106.0,My Life Without Me,['Isabel Coixet']
2500000.0,"['Comedy', 'Drama', 'Romance']",en,6854611.0,95.0,The Spectacular Now,['James Ponsoldt']
2500000.0,"['Comedy', 'Documentary']",en,3409643.0,101.0,Religulous,['Larry Charles']
2500000.0,"['Documentary', 'Drama']",en,12386.0,90.0,Fuel,['Joshua Tickell']
2500000.0,['Drama'],en,5164.0,100.0,Valley of the Heart's Delight,['Tim Boxell']
2500000.0,['Drama'],en,71904.0,100.0,Eye of the Dolphin,['Michael D. Sellers']
2500000.0,['Documentary'],en,14093.0,80.0,8: The Mormon Proposition,"['Reed Cowan', 'Steven Greenstreet']"
14000000.0,"['Comedy', 'Romance']",en,0.0,106.0,The Other End of the Line,['James Dodson']
0.0,"['Horror', 'Thriller']",de,0.0,45.0,Anatomy,['Stefan Ruzowitzky']
2500000.0,"['Drama', 'Science Fiction', 'Thriller']",en,107559.0,90.0,Sleep Dealer,['Alex Rivera']
2500000.0,"['Comedy', 'Action', 'Drama']",en,324138.0,96.0,Super,['James Gunn']
2500000.0,"['Comedy', 'Family']",en,0.0,89.0,Christmas Mail,['John Murlowski']
2500000.0,"['Comedy', 'Horror']",de,0.0,87.0,Stung,['Benni Diez']
3500000.0,['Horror'],en,0.0,94.0,Antibirth,['Danny Perez']
2400000.0,['Drama'],en,5731103.0,120.0,Get on the Bus,['Spike Lee']
2400000.0,"['Drama', 'Horror', 'Thriller']",en,0.0,101.0,Thr3e,['Robby Henson']
30000000.0,"['Adventure', 'Comedy', 'Science Fiction']",en,495303.0,84.0,Idiocracy,['Mike Judge']
2500000.0,['Crime'],en,0.0,110.0,The Rise of the Krays,['Zackary Adler']
2380000.0,"['Drama', 'Crime']",en,8176544.0,101.0,This Is England,['Shane Meadows']
2500000.0,"['Action', 'Adventure', 'Science Fiction']",en,0.0,45.0,U.F.O.,['Dominic Burns']
2361000.0,"['Comedy', 'Music']",en,6892000.0,101.0,Bathing Beauty,['George Sidney']
2450000.0,"['Drama', 'Family']",en,0.0,107.0,Go for It!,['Carmen Marron']
0.0,"['Comedy', 'Drama', 'Family']",en,87983.0,97.0,"Dancer, Texas Pop. 81",['Tim McCanlies']
2300000.0,"['Music', 'Romance']",en,11000000.0,107.0,Show Boat,['George Sidney']
0.0,['Drama'],en,0.0,60.0,Redemption Road,['Mario Van Peebles']
0.0,['Thriller'],en,0.0,46.0,The Calling,['Jason Stone']
2300000.0,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Music']",en,0.0,90.0,The Brave Little Toaster,['Jerry Rees']
2280000.0,"['Animation', 'Family', 'Music']",en,83320000.0,124.0,Fantasia,"['David Hand', 'James Algar', 'Samuel Armstrong', 'Ben Sharpsteen', 'William Roberts', 'Paul Satterfield', 'Hamilton Luske', 'Jim Handley', 'Ford Beebe', 'T. Hee', 'Wilfred Jackson', 'Norman Ferguson']"
2500000.0,"['Thriller', 'Drama']",en,0.0,90.0,8 Days,['Jaco Booyens']
4000000.0,"['Horror', 'Thriller']",en,36690067.0,95.0,Friday the 13th Part III,['Steve Miner']
2200000.0,"['Horror', 'Thriller']",en,21930418.0,92.0,Friday the 13th: A New Beginning,['Danny Steinmann']
2200000.0,['Drama'],en,246483.0,117.0,The Last Sin Eater,['Michael Landon Jr.']
2300000.0,"['Fantasy', 'Drama']",en,3591282.0,120.0,Do You Believe?,['Jon Gunn']
0.0,"['Thriller', 'Romance']",en,0.0,96.0,Impact Point,['Hayley Cloake']
2160000.0,['Drama'],en,9132000.0,119.0,The Valley of Decision,['Tay Garnett']
2300000.0,"['Thriller', 'Drama']",en,0.0,120.0,Eden,['Shyam Madiraju']
1200000.0,"['Comedy', 'Romance', 'Foreign']",en,0.0,90.0,Chicken Tikka Masala,['Harmage Singh Kalirai']
2400000.0,"['Romance', 'Comedy', 'Music']",en,0.0,97.0,There's Always Woodstock,['Rita Merson']
2500000.0,"['Action', 'Comedy', 'Horror']",en,0.0,85.0,Jack Brooks: Monster Slayer,['Jon Knautz']
2100000.0,"['Drama', 'History', 'Romance']",en,23650000.0,172.0,The Best Years of Our Lives,['William Wyler']
0.0,"['Crime', 'Drama']",en,47502.0,108.0,Bully,['Larry Clark']
15500000.0,"['Comedy', 'Drama']",en,0.0,89.0,Elling,['Petter Næss']
2100000.0,"['Drama', 'Crime']",en,3330.0,126.0,Mi America,['Robert Fontaine']
1500000.0,"['Horror', 'Mystery']",es,30448000.0,78.0,[REC],"['Jaume Balagueró', 'Paco Plaza']"
2100000.0,"['Drama', 'Mystery', 'Thriller']",en,0.0,89.0,Lies in Plain Sight,['Patricia Cardoso']
2100000.0,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Thriller']",en,0.0,100.0,Sharkskin,[]
0.0,"['Thriller', 'Horror', 'Science Fiction']",en,0.0,60.0,Containment,['Neil Mcenery-West']
2100000.0,"['Adventure', 'Drama', 'Western']",de,0.0,81.0,The Timber,"[""Anthony O'Brien""]"
2000000.0,"['Action', 'Thriller', 'Adventure']",en,78898765.0,115.0,From Russia with Love,['Terence Young']
2300000.0,"['Comedy', 'Horror', 'Action']",en,28950.0,102.0,The Toxic Avenger Part II,"['Lloyd Kaufman', 'Michael Herz']"
2000000.0,"['Comedy', 'Romance', 'Science Fiction']",en,18344729.0,89.0,Sleeper,['Woody Allen']
2000000.0,"['Horror', 'Thriller']",en,14674076.0,100.0,It Follows,['David Robert Mitchell']
2000000.0,['Comedy'],en,18016290.0,88.0,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,['Woody Allen']
2000000.0,"['Crime', 'Drama']",en,13129846.0,129.0,To Kill a Mockingbird,['Robert Mulligan']
2000000.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",en,24600832.0,95.0,Mad Max 2: The Road Warrior,['George Miller']
0.0,"['Action', 'Comedy']",cn,0.0,77.0,The Legend of Drunken Master,['Liu Chia-Liang']
2000000.0,"['Crime', 'Drama']",en,11540607.0,118.0,Boys Don't Cry,['Kimberly Peirce']
2000000.0,"['Horror', 'Mystery']",en,13101672.0,85.0,Silent House,"['Chris Kentis', 'Laura Lau']"
2000000.0,"['Drama', 'Thriller']",de,70000000.0,137.0,The Lives of Others,['Florian Henckel von Donnersmarck']
1000000.0,['Drama'],en,34522221.0,129.0,Courageous,['Alex Kendrick']
2000000.0,['Drama'],en,7600000.0,134.0,The Hustler,['Robert Rossen']
2000000.0,"['Adventure', 'Drama', 'Romance']",en,9172000.0,119.0,Boom Town,['Jack Conway']
8000000.0,"['Adventure', 'Animation', 'Comedy', 'Drama']",fr,1477676.0,80.0,The Triplets of Belleville,['Sylvain Chomet']
2000000.0,"['Drama', 'Comedy']",en,43574.0,89.0,Smoke Signals,['Chris Eyre']
0.0,"['Comedy', 'Drama']",en,159705.0,101.0,American Splendor,"['Shari Springer Berman', 'Robert Pulcini']"
2700000.0,"['Drama', 'Romance']",en,15992615.0,80.0,Before Sunset,['Richard Linklater']
2000000.0,"['Drama', 'Thriller']",es,20908467.0,154.0,Amores perros,['Alejandro González Iñárritu']
2000000.0,"['Crime', 'Drama']",en,4601043.0,100.0,Thirteen,['Catherine Hardwicke']
2000000.0,"['Drama', 'Romance']",en,7800000.0,118.0,Gentleman's Agreement,['Elia Kazan']
2000000.0,['Drama'],en,13831503.0,100.0,Winter's Bone,['Debra Granik']
0.0,"['Documentary', 'Action', 'Adventure']",en,15396525.0,106.0,Touching the Void,['Kevin Macdonald']
2000000.0,"['Drama', 'Music', 'Romance']",en,4000000.0,106.0,Alexander's Ragtime Band,['Henry King']
800000.0,"['Comedy', 'Drama']",en,30801.0,85.0,Me and You and Everyone We Know,['Miranda July']
2000000.0,['Documentary'],en,7871522.0,109.0,Inside Job,['Charles Ferguson']
6000000.0,"['Drama', 'Music', 'Romance']",en,11122090.0,96.0,We Are Your Friends,['Max Joseph']
0.0,"['Crime', 'Drama']",en,6072444.0,116.0,Ghost Dog: The Way of the Samurai,['Jim Jarmusch']
2000000.0,"['Crime', 'Drama', 'Thriller', 'Action']",en,5967038.0,120.0,Harsh Times,['David Ayer']
2000000.0,"['Crime', 'Drama', 'Thriller']",en,2801508.0,97.0,Captive,['Jerry Jameson']
2000000.0,"['Comedy', 'Drama', 'Romance']",en,2506446.0,96.0,Full Frontal,['Steven Soderbergh']
20000000.0,['Horror'],en,0.0,115.0,Witchboard,['Kevin Tenney']
2000000.0,"['Romance', 'Drama', 'Comedy']",en,5179037.0,101.0,Shortbus,['John Cameron Mitchell']
2000000.0,"['Drama', 'Animation', 'War']",he,11125849.0,90.0,Waltz with Bashir,['Ari Folman']
2000000.0,['Adventure'],en,56021.0,120.0,"The Book of Mormon Movie, Volume 1: The Journey",[]
2000000.0,['Documentary'],en,1431623.0,102.0,No End in Sight,['Charles Ferguson']
2000000.0,"['Drama', 'Romance']",en,1477002.0,98.0,The Diary of a Teenage Girl,['Marielle Heller']
2000000.0,['Documentary'],en,0.0,115.0,In the Shadow of the Moon,['David Sington']
0.0,"['Drama', 'Western']",en,20042.0,104.0,Meek's Cutoff,['Kelly Reichardt']
2000000.0,"['History', 'Documentary']",en,653621.0,92.0,Inside Deep Throat,"['Fenton Bailey', 'Randy Barbato']"
0.0,"['Drama', 'Action', 'Thriller']",en,110000.0,99.0,Dinner Rush,['Bob Giraldi']
0.0,"['Comedy', 'Drama']",en,0.0,96.0,Clockwatchers,['Jill Sprecher']
2000000.0,['Comedy'],en,563706.0,120.0,The Virginity Hit,"['Huck Botko', 'Andrew Gurland']"
2000000.0,"['Action', 'Thriller']",fr,390659.0,104.0,Subway,['Luc Besson']
0.0,"['Comedy', 'Drama']",en,0.0,97.0,House of D,['David Duchovny']
0.0,"['Comedy', 'Horror']",en,36530.0,94.0,Teeth,['Mitchell Lichtenstein']
2000000.0,"['Action', 'Adventure', 'Science Fiction']",en,124494.0,91.0,Six-String Samurai,['Lance Mungia']
0.0,"['Action', 'Comedy', 'Romance', 'Thriller']",en,0.0,153.0,Hum To Mohabbat Karega,[]
2000000.0,"['Drama', 'Comedy', 'Music']",en,120620.0,90.0,It's All Gone Pete Tong,['Michael Dowse']
3800000.0,['Comedy'],en,111731.0,84.0,Saint John of Las Vegas,['Hue Rhodes']
0.0,"['Comedy', 'Drama', 'Romance']",en,0.0,24.0,24 7: Twenty Four Seven,['Shane Meadows']
13500000.0,['Drama'],en,187674.0,129.0,Stonewall,['Roland Emmerich']
7000000.0,"['Animation', 'Family', 'Foreign']",en,1100000.0,93.0,Roadside Romeo,[]
0.0,"['Drama', 'Action', 'Thriller']",en,0.0,100.0,This Thing of Ours,['Danny Provenzano']
0.0,"['Adventure', 'Family']",en,0.0,97.0,The Lost Medallion: The Adventures of Billy Stone,['Bill Muir']
3500000.0,"['Comedy', 'Drama', 'Music', 'Romance']",en,38677.0,94.0,The Last Five Years,['Richard LaGravenese']
0.0,"['Comedy', 'Drama', 'Mystery', 'Thriller']",en,0.0,95.0,The Missing Person,['Noah Buschel']
2000000.0,"['Comedy', 'Science Fiction', 'Romance', 'Horror']",en,54207.0,97.0,Return of the Living Dead 3,['Brian Yuzna']
0.0,"['Drama', 'Action', 'Romance']",en,0.0,120.0,London,['Hunter Richards']
2000000.0,['Drama'],en,622806.0,96.0,Sherrybaby,['Laurie Collyer']
250000.0,"['Horror', 'Science Fiction']",en,0.0,87.0,Circle,"['Aaron Hann', 'Mario Miscione']"
0.0,"['Horror', 'Thriller']",en,3983997.0,91.0,Eden Lake,['James Watkins']
0.0,['Thriller'],en,2843.0,99.0,Plush,['Catherine Hardwicke']
0.0,"['Horror', 'Comedy']",en,0.0,86.0,Lesbian Vampire Killers,['Phil Claydon']
2000000.0,"['Drama', 'Action', 'Crime', 'Foreign']",en,0.0,119.0,Gangster's Paradise: Jerusalema,['Ralph Ziman']
2000000.0,"['Thriller', 'Drama', 'Crime']",en,0.0,99.0,Freeze Frame,['John Simpson']
100000.0,"['Thriller', 'Horror']",en,0.0,92.0,Grave Encounters,"['Colin Minihan', 'Stuart Ortiz']"
100000.0,['Horror'],en,95000.0,86.0,Stitches,['Conor McMahon']
2000000.0,"['Crime', 'Drama', 'Horror', 'Thriller']",en,0.0,86.0,Nine Dead,['Chris Shadley']
2000000.0,['Documentary'],en,0.0,81.0,"To Be Frank, Sinatra at 100",['Simon Napier-Bell']
2000000.0,['Comedy'],en,11833696.0,82.0,Bananas,['Woody Allen']
0.0,['Thriller'],en,8372.0,102.0,Supercapitalist,['Simon Yin']
0.0,"['Action', 'Adventure', 'Drama']",en,0.0,90.0,Rockaway,"['Jeff Crook', 'Josh Crook']"
2300000.0,"['Crime', 'Drama', 'Mystery']",en,7927.0,87.0,The Lady from Shanghai,['Orson Welles']
2000000.0,"['Horror', 'Thriller']",en,0.0,88.0,No Man's Land: The Rise of Reeker,['Dave Payne']
15000000.0,"['Action', 'Adventure', 'Drama']",en,0.0,134.0,Highway,['James Cox']
2000000.0,"['Comedy', 'Crime']",en,0.0,96.0,Small Apartments,['Jonas Åkerlund']
2000000.0,['Comedy'],en,0.0,87.0,Coffee Town,['Brad Copeland']
2000000.0,"['Comedy', 'Fantasy', 'Music']",en,86.0,106.0,The Ghastly Love of Johnny X,['Paul Bunnell']
0.0,"['Comedy', 'Drama']",en,4556.0,107.0,All Is Bright,['Phil Morrison']
0.0,"['Mystery', 'Horror', 'History']",de,0.0,85.0,The Torture Chamber of Dr. Sadism,['Harald Reinl']
2000000.0,"['Comedy', 'Drama']",en,0.0,91.0,Straight A's,['James Cox']
2000000.0,"['Comedy', 'Music']",en,0.0,99.0,A Funny Thing Happened on the Way to the Forum,['Richard Lester']
2000000.0,['Documentary'],en,0.0,102.0,Slacker Uprising,['Michael Moore']
2000000.0,"['Action', 'Adventure', 'History', 'Western']",en,0.0,108.0,The Legend of Hell's Gate: An American Conspiracy,['Tanner Beard']
130000.0,"['Science Fiction', 'Comedy']",en,0.0,88.0,The Walking Deceased,['Scott Dow']
2000000.0,"['Thriller', 'Mystery', 'Horror', 'Drama']",en,0.0,89.0,The Curse of Downers Grove,['Derick Martini']
2000000.0,['Thriller'],en,0.0,92.0,Shark Lake,['Jerry Dugan']
1900000.0,"['Crime', 'Drama']",en,0.0,99.0,River's Edge,['Tim Hunter']
1900000.0,"['Fantasy', 'Drama', 'Science Fiction']",en,61481.0,103.0,Northfork,['Michael Polish']
1950000.0,"['Thriller', 'Action']",en,0.0,90.0,The Marine 4: Moving Target,['William Kaufman']
1987650.0,"['Drama', 'Thriller', 'Mystery']",en,19152480.0,94.0,Buried,['Rodrigo Cortés']
0.0,"['Drama', 'Comedy', 'Romance']",en,864659.0,97.0,Submarine,['Richard Ayoade']
0.0,"['Documentary', 'Drama', 'History']",ar,0.0,151.0,The Square,['Jehane Noujaim']
1400000.0,['Drama'],fr,0.0,95.0,One to Another,"['Jean-Marc Barr', 'Pascal Arnold']"
0.0,"['Drama', 'Music']",hi,222000.0,160.0,ABCD (Any Body Can Dance),"[""Remo D'Souza""]"
1000000.0,"['Thriller', 'Documentary', 'Crime', 'History']",en,5258569.0,94.0,Man on Wire,['James Marsh']
4500000.0,"['Drama', 'Thriller']",en,0.0,102.0,Abandoned,['John Laing']
1900000.0,['Drama'],en,0.0,30.0,Brotherly Love,['Jamal Hill']
1800000.0,"['Horror', 'Drama', 'Thriller']",en,67738090.0,87.0,The Last Exorcism,['Daniel Stamm']
